CommitId;RefactoringType;RefactoringDetail
79425612be4093ec26af5a5fa5ce997809185032;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.IterationCounter
79425612be4093ec26af5a5fa5ce997809185032;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.JavaScript
79425612be4093ec26af5a5fa5ce997809185032;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.MachineName
79425612be4093ec26af5a5fa5ce997809185032;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.StringFromFile
79425612be4093ec26af5a5fa5ce997809185032;Change Attribute Type;Change Attribute Type	masterFunction : CompoundFunction to masterFunction : CompoundVariable in class org.apache.jmeter.engine.util.ValueReplacer
79425612be4093ec26af5a5fa5ce997809185032;Extract Method;Extract Method	private buildFunction(functionStr String) : Function extracted from public setParameters(parameters String) : void in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Rename Variable;Rename Variable	func : Function to returnFunction : Function in method private buildFunction(functionStr String) : Function in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Extract Method;Extract Method	private buildComponents(parameters String) : LinkedList extracted from public setParameters(parameters String) : void in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Change Variable Type;Change Variable Type	unknown : UnknownFunction to newFunction : Function in method private buildComponents(parameters String) : LinkedList in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Rename Variable;Rename Variable	index : int to funcStartIndex : int in method private buildComponents(parameters String) : LinkedList in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Rename Variable;Rename Variable	unknown : UnknownFunction to newFunction : Function in method private buildComponents(parameters String) : LinkedList in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Change Variable Type;Change Variable Type	components : List to components : LinkedList in method private buildComponents(parameters String) : LinkedList in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Change Return Type;Change Return Type	CompoundFunction to CompoundVariable in method public getFunction() : CompoundVariable in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Change Variable Type;Change Variable Type	func : CompoundFunction to func : CompoundVariable in method public getFunction() : CompoundVariable in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Rename Parameter;Rename Parameter	function : String to functionStr : String in method private extractParams(functionStr String) : String in class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Extract Variable;Extract Variable	params : String in method private extractParams(functionStr String) : String from class org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public abstract setParameters(parameters Collection) : void in class org.apache.jmeter.functions.AbstractFunction
79425612be4093ec26af5a5fa5ce997809185032;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.Function
f58b86c23ffd8ddad20488e0efc7a2f2f17cda4c;Change Parameter Type;Change Parameter Type	parameters : Collection to parameters : String in method public setParameters(parameters String) : void in class org.apache.jmeter.functions.MachineName
c8ad1ecb7444ef353b8dd3d16c03c5a28826ace1;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.MachineName
bbed07d989a6a4a00d468d6c3c485f3df271ed98;Change Parameter Type;Change Parameter Type	parameters : Collection to parameters : String in method public setParameters(parameters String) : void in class org.apache.jmeter.functions.MachineName
a20c17a2b38a41ef9ea1469e20f971a69ebe03f5;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.MachineName
5c0bb0c6df3d7b903c39b57a3e29e4cb5c7b7244;Extract Variable;Extract Variable	portString : String in method public configure(el TestElement) : void from class org.apache.jmeter.protocol.http.config.gui.UrlConfigGui
181409c912bc87ec152cce578687b6caf93a4946;Rename Parameter;Rename Parameter	params : String to parameters : String in method public setParameters(parameters String) : void in class org.apache.jmeter.functions.RegexFunction
32a7d5396b92263d96bf37d75c3437cb10ef6299;Extract Method;Extract Method	public modifyTestElement(element TestElement) : void extracted from public createTestElement() : TestElement in class org.apache.jmeter.config.gui.LoginConfigGui
32a7d5396b92263d96bf37d75c3437cb10ef6299;Extract Method;Extract Method	public modifyTestElement(c TestElement) : void extracted from public createTestElement() : TestElement in class org.apache.jmeter.visualizers.gui.AbstractVisualizer
32a7d5396b92263d96bf37d75c3437cb10ef6299;Extract Method;Extract Method	public modifyTestElement(element TestElement) : void extracted from public createTestElement() : TestElement in class org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui
32a7d5396b92263d96bf37d75c3437cb10ef6299;Extract Method;Extract Method	public modifyTestElement(config TestElement) : void extracted from public createTestElement() : TestElement in class org.apache.jmeter.protocol.http.config.gui.HttpDefaultsGui
32a7d5396b92263d96bf37d75c3437cb10ef6299;Inline Method;Inline Method	private createCookieManager() : CookieManager inlined to public createTestElement() : TestElement in class org.apache.jmeter.protocol.http.gui.CookiePanel
32a7d5396b92263d96bf37d75c3437cb10ef6299;Extract Method;Extract Method	public modifyTestElement(element TestElement) : void extracted from public createTestElement() : TestElement in class org.apache.jmeter.protocol.jdbc.config.gui.DbConfigGui
32a7d5396b92263d96bf37d75c3437cb10ef6299;Extract Method;Extract Method	public modifyTestElement(element TestElement) : void extracted from public createTestElement() : TestElement in class org.apache.jmeter.protocol.jdbc.config.gui.PoolConfigGui
32a7d5396b92263d96bf37d75c3437cb10ef6299;Extract Method;Extract Method	public modifyTestElement(element TestElement) : void extracted from public createTestElement() : TestElement in class org.apache.jmeter.protocol.jdbc.config.gui.SqlConfigGui
1496a6de3c04c77910c25c88db3e41132b036078;Move And Rename Class;Move And Rename Class	org.apache.jmeter.extractor.Extractor moved and renamed to org.apache.jmeter.processor.PostProcessor
1496a6de3c04c77910c25c88db3e41132b036078;Move And Rename Class;Move And Rename Class	org.apache.jmeter.extractor.gui.AbstractExtractorGui moved and renamed to org.apache.jmeter.processor.gui.AbstractPostProcessorGui
1496a6de3c04c77910c25c88db3e41132b036078;Rename Method;Rename Method	public processResult(result SampleResult) : void renamed to public process(result SampleResult) : void in class org.apache.jmeter.extractor.RegexExtractor
1496a6de3c04c77910c25c88db3e41132b036078;Rename Attribute;Rename Attribute	EXTRACTORS : String to POST_PROCESSORS : String in class org.apache.jmeter.gui.util.MenuFactory
1496a6de3c04c77910c25c88db3e41132b036078;Change Variable Type;Change Variable Type	ex : Extractor to ex : PostProcessor in method private runExtractors(extractors List, result SampleResult) : void in class org.apache.jmeter.threads.JMeterThread
1496a6de3c04c77910c25c88db3e41132b036078;Change Parameter Type;Change Parameter Type	ex : Extractor to ex : PostProcessor in method public addExtractor(ex PostProcessor) : void in class org.apache.jmeter.threads.SamplePackage
1496a6de3c04c77910c25c88db3e41132b036078;Change Variable Type;Change Variable Type	ex : Extractor to ex : PostProcessor in method private configureSamplerPackage(ret SamplePackage, configs SamplerConfigs) : void in class org.apache.jmeter.threads.TestCompiler
1921e1636f3b6d43f4ab355afcc35d540de6181e;Extract Method;Extract Method	protected makeLabelPanel() : Component extracted from private init() : void in class org.apache.jmeter.config.gui.ArgumentsPanel
ded91bcdbf57fd9a3f359ded2c2eb261d02ea8a1;Extract Variable;Extract Variable	arg : HTTPArgument in method public createTestElement() : TestElement from class org.apache.jmeter.protocol.http.gui.HTTPArgumentsPanel
ded91bcdbf57fd9a3f359ded2c2eb261d02ea8a1;Extract Variable;Extract Variable	arg : HTTPArgument in method public createTestElement() : TestElement from class org.apache.jmeter.protocol.http.gui.HTTPArgumentsPanel
4eb13d18565725e9fd93fa6f6063f00d812c65d5;Extract Method;Extract Method	protected initTableModel() : void extracted from private makeParameterPanel() : JPanel in class org.apache.jmeter.modifiers.gui.UserParametersGui
e144f6b3eb6fb0c0d8abeda0673a381d346a243d;Rename Parameter;Rename Parameter	variables : Map to tp : TestPlan in method public ValueReplacer(tp TestPlan) in class org.apache.jmeter.functions.ValueReplacer
e144f6b3eb6fb0c0d8abeda0673a381d346a243d;Change Parameter Type;Change Parameter Type	variables : Map to tp : TestPlan in method public ValueReplacer(tp TestPlan) in class org.apache.jmeter.functions.ValueReplacer
e144f6b3eb6fb0c0d8abeda0673a381d346a243d;Change Attribute Type;Change Attribute Type	variables : Map to variables : TestPlan in class org.apache.jmeter.functions.ValueReplacer.Test
e144f6b3eb6fb0c0d8abeda0673a381d346a243d;Extract Method;Extract Method	private getVariables() : Arguments extracted from public getUserDefinedVariables() : Map in class org.apache.jmeter.testelement.TestPlan
e144f6b3eb6fb0c0d8abeda0673a381d346a243d;Extract Method;Extract Method	protected makeProxyControl() : ProxyControl extracted from public createTestElement() : TestElement in class org.apache.jmeter.protocol.http.proxy.gui.ProxyControlGui
e144f6b3eb6fb0c0d8abeda0673a381d346a243d;Extract And Move Method;Extract And Move Method	public displayPopUp(e MouseEvent, popup JPopupMenu) : void extracted from private displayPopUp(e MouseEvent) : void in class org.apache.jmeter.gui.tree.JMeterTreeListener & moved to class org.apache.jmeter.gui.GuiPackage
b5322ff0e34b15dc55c0a5161b42f1065b059199;Extract Class;Extract Class	org.apache.jorphan.math.StatCalculator from class org.apache.jmeter.visualizers.GraphModel
078e8fb3cae3f221da61671f10b691793c2ac537;Change Return Type;Change Return Type	List to Collection in method public getExcludePatterns() : Collection in class org.apache.jmeter.protocol.http.proxy.ProxyControl
078e8fb3cae3f221da61671f10b691793c2ac537;Change Return Type;Change Return Type	List to Collection in method public getIncludePatterns() : Collection in class org.apache.jmeter.protocol.http.proxy.ProxyControl
078e8fb3cae3f221da61671f10b691793c2ac537;Change Parameter Type;Change Parameter Type	list : List to list : Collection in method public setIncludeList(list Collection) : void in class org.apache.jmeter.protocol.http.proxy.ProxyControl
078e8fb3cae3f221da61671f10b691793c2ac537;Change Parameter Type;Change Parameter Type	list : List to list : Collection in method public setExcludeList(list Collection) : void in class org.apache.jmeter.protocol.http.proxy.ProxyControl
078e8fb3cae3f221da61671f10b691793c2ac537;Inline Variable;Inline Variable	el : ProxyControl in method public configure(element TestElement) : void from class org.apache.jmeter.protocol.http.proxy.gui.ProxyControlGui
738daa2ddc0d6b5ae6997c79d0becb53df9dcc9c;Extract Method;Extract Method	private createYAxisField(length int) : JTextField extracted from private init() : void in class org.apache.jmeter.visualizers.GraphVisualizer
738daa2ddc0d6b5ae6997c79d0becb53df9dcc9c;Extract Method;Extract Method	private createYAxisPanel(labelResourceName String, field JTextField) : JPanel extracted from private init() : void in class org.apache.jmeter.visualizers.GraphVisualizer
